,source_sentence,simplified_sentence,dae_score_pred
30,The stories became the basis of the animated television series produced by Cookie Jar Entertainment of Canada and Bee Train of Japan.,the animated series is a animated television series produced by organization for the united states.,0.06007210910320282
31,Wartburgkreis is a PERSON LRB district RRB in the west of LOCATION LOCATION.,it is bordered by location lrb location rrb in the west rrb lrb rheinwald rrb by the german state of location.,0.9972917437553406
32,For example many different things can be red.,the color of things is different from other colors of things.,0.3245333135128021
33,Afrodisiac is the fourth studio album by American singer Brandy released by Atlantic Records on June on most international territories and on June LRB see in music RRB in Canada and the United States.,the album was released on february and was released in the united states on june.,0.8484344482421875
34,Early life PERSON was born on NUMBER June NUMBER at LOCATION in LOCATION LOCATION.,person was born in location location location.,0.9512583613395691
35,The second place rider PERSON became the race s official winner.,person won the race and person became the champion of the season.,0.9917383193969727
36,Northampton Town Football Club LRB RRB LRB often simply known as Northampton or by their nickname The Cobblers after the local shoemaking industry RRB are an English professional football club based in Northampton Northamptonshire.,st. andrews football club is a football club which plays in the london county council.,0.9808328747749329
37,Rawson E. Cicero a portrait LRB O O RRB p. Cicero used his knowledge of Greek to translate many of the theoretical concepts of Greek philosophy into Latin thus translating Greek philosophical works for a larger audience.,he was the first pope of the roman empire.,0.005759383551776409
38,The importance of such industry is still seen in the town in the present day in companies such as LOCATION and PERSON.,the town has many businesses in location and location such as location location.,0.48090672492980957
39,In February an expedition led by Conservation International reported finding a population of the mammals as part of what they described as a Lost world of wildlife in the Foja Mountains of Papua Province Indonesia.,in the early s a group of people living in the area were reported to have been living in a small area of the kofun mountains near the coast of the south china sea.,0.40593409538269043
40,A cold seep LRB sometimes called a cold vent RRB is an area of the ocean floor where hydrogen sulfide methane and other hydrocarbon rich fluid seepage occurs often in the form of a brine pool.,the term hydrocarbons is also used for the sulfuric acid formed when the water flows into the ocean s surface.,0.9937787652015686
41,As long as sufficient values are received correctly the receiver can deduce what the original polynomial was and hence decode the original data.,the algorithm is still the same as the encoding of the algorithm. the algorithm uses the algorithm to produce the correct output.,0.012036220170557499
42,The Retezat Mountains have many glacial lakes including the largest glacial lake in Romania Bucura Lake LRB lacul Bucura RRB which covers. ha and is situated at an altitude of metres.,the lake has a large area of water that is in the middle of the mountain.,0.6013697981834412
43,They were at first inspired by The Beatles and other sixties pop groups like The Kinks.,they were first formed in the mid s when the band formed a group of five members from the punk scene in london.,0.04233865812420845
44,The idea of holding a Pan American Games grew from the Central American Games which were first organized in the s.,the games are held every year every year.,0.0006060226587578654
45,The actual confidence interval is calculated by entering the measured masses in the formula.,the formula is calculated by using the formula in the formula. the calculated value of the measured interval is called the interval.,0.21438859403133392
46,If the lock does n t open it means they ve counted wrong and they can go back and correct their mistakes.,it will make it easier for them to do n t n t lose.,0.012603004463016987
47,In addition to writing all six Rocky films PERSON also wrote Cobra Driven and Rambo.,person lrb o o rrb,0.0016355847474187613
48,Edinho real name Edino Nazareth Filho LRB born June in Rio de Janeiro RRB was a football LRB soccer RRB player from Brazil.,he has played for brazil national team.,0.16417615115642548
49,PERSON the sensible and reserved eldest daughter of Mr. and Mrs. PERSON.,person is the daughter of person and her second wife person.,0.9991435408592224
50,He has reported for Independent Television News LRB ITN RRB.,he has been interviewed by television news news and television television stations.,0.6621574759483337
51,LOCATION is a chemical element with the symbol Sg and atomic number NUMBER.,it has the atomic number number and number number number.,0.043530624359846115
52, There is her little Balochi style face with pouting lips and insolent look in the eyes.,she says in the words of her mother and her mother.,0.0004393103299662471
53,For example if the frequency of an allele is in a given population then among population members one in five chromosomes will carry that allele.,the genetic diversity of the population is the highest of all organisms in the world.,0.04645833373069763
54,A thermodynamic cycle consists of a series of thermodynamic processes transferring heat and work while varying pressure temperature and other state variables eventually returning a system to its initial state.,thermodynamic system is a process that is controlled by the system of the system.,0.0043824706226587296
55,Her real name was Maria Jansson but she is known in history as Kisamor LRB The Mother in Kisa RRB after the place were she worked.,she was born on february number number in the location.,0.002108676126226783
56,She later held the title of Duchess of Teck by marriage.,the duke of duke duke duke of wackerberg was the heir of the duke duke.,0.055137425661087036
57,Texas A M University often referred to as A M or TAMU is a coeducational public research university located in College Station Texas. It is the flagship institution of the Texas A M University System.,it is located in the city of dallas texas.,0.2595938742160797
58,Dikes are mostly built using locally available materials and each has its own risk factor sand is prone to collapse due to oversaturation by water while dry peat is lighter than water making the barrier potentially unstable in very dry seasons.,location is a part of the location.,0.004972188733518124
59,Italy purchased the city in and made Mogadishu the capital of Italian Somaliland.,the somali pirates founded the town in the mid s during the italian rule of italy.,0.8822526335716248
60,Maquoketa LRB RRB is a city in Jackson county in the U.S. state of Iowa.,it is a city of iowa in the u. s. state of iowa.,0.7194172739982605
61,Many civilians and military officers living or stationed in LOCATION and the LOCATION moved to LOCATION LOCATION and other cities of LOCATION LOCATION and LOCATION as well as LOCATION.,location and location are also part of the military and civil government in location.,0.999505341053009
62,Billericay LRB RRB is a small commuter town in Essex England with a population of.,it was first used in the th century by the mongol empire.,7.286617619683966e-05
63,PERSON LRB b. ORGANIZATION NUMBER November NUMBER d. LOCATION NUMBER July NUMBER RRB was a famous german composer and organist.,person lrb born number august number died location number november number rrb was a german composer and organist.,0.9307957887649536
64,Kluisbergen is a municipality located in the Belgian province of East Flanders.,it is located in the north eastern part of location.,0.0011261465260758996
65,Ian Russell McEwan CBE FRSA FRSL LRB born June RRB is an English novelist and screenwriter and one of Britain s most highly regarded writers.,he is best known for his controversial novel the hanging gardens lrb o o rrb and his many books.,0.35368573665618896
66,Ultratop is the official Belgian record charts.,it is the official name of the belgian national football team.,0.006712221074849367
67,The Best Buy version of the album contains two bonus tracks Hold On and an acoustic demo of Hate LRB I Really Do n t Like You RRB.,the album contains two of the songs lrb o o rrb rrb lrb rrb.,0.020604105666279793
68,This warning was discontinued within NUMBER hours.,the warning was removed from the warning warning and was removed.,0.014939653687179089
69,It is the home of the Earl and Countess of Strathmore and Kinghorne and is open to the public.,it is the main town of the county of queensdon in the north east of the kingdom of north west of england.,0.00020535131625365466
70,Electronic gear used by audiophiles can be bought at specialist shops and websites.,there are many other websites such as websites for children of disabilities.,0.00018073152750730515
71,The Rocker is a comedy starring Rainn Wilson Josh Gad Teddy Geiger Emma Stone Christina Applegate and Jason Sudeikis.,the film s cast includes person and person.,0.0025680160615593195
72,To the south of LOCATION are the LOCATION and the You LOCATION.,the location is a small river in location location location.,0.008473886176943779
73,After the death of the child king Baldwin V his mother succeeds him as Sibylla of Jerusalem and appoints her disfavoured husband Guy de Lusignan king consort.,david ii of jerusalem lrb died rrb,0.0034255508799105883
74,Most commonly nihilism is presented in the form of existential nihilism which argues that life is without objective meaning purpose or intrinsic value.,a philosopher is a philosophy that says that human nature is not something that can be perceived as different from naturalism.,0.22379565238952637
75,Marie Antoinette LRB pronounced RRB LRB Vienna November Paris October RRB was an Archduchess of Austria and Queen of France and of Navarre.,maria maria theresa of austria lrb born vienna rrb is a french princess of austria and empress of austria of austria.,0.9996630549430847
76,The ORGANIZATION is open to the public.,the house is the home of the royal family. it is a museum.,0.000743031851015985
77,Cheese is produced throughout the world in wide ranging flavors textures and forms.,it is made out of cheese and cheese.,0.3682004511356354
78,Outward appearance Throughout the series Harry is described as sporting his father s perpetually untidy black hair his mother s bright green eyes and a lightning bolt shaped scar on his forehead.,he is also seen in many stories including the dark knight in which he is seen as a young man with a scaring scar on his forehead and his nose.,0.9827191233634949
79,Billboard LRB Positive RRB link,it was released in australia on june in australia.,0.0003290198801551014
80,he did his Phd in london. RRB ,it is owned by the united states energy department of energy.,0.0003766265872400254
81,NUMBER ndash PERSON French painter and graphic artist LRB d. NUMBER RRB ,person lrb born number may number rrb was a painter and painter.,0.9917234182357788
82,No songs from the album have ever been performed live by Pink Floyd since although Roger Waters has played a number of the songs live on all of his subsequent solo tours starting with his very first such tour promoting The Pros and Cons of Hitchhiking in.,the band has never recorded live with live with the band. they have never never performed live live.,0.010030250996351242
83,He then attended the Methodist affiliated Boston University earning an A.B. in and went on to graduate from Boston University School of Law in.,he was elected governor in and held office until january.,0.0005307891988195479
84,It is the band s only album produced by Rick Rubin.,the band is a heavy metal band from location lrb o o rrb. it is the second studio album by the band,0.03903063014149666
85,The dealer shuffles the cards the player on the chair to their right cuts and the dealer deals the appropriate number of cards to the players one at a time beginning with the player to their left.,the cards are dealt at the bottom of the deck.,0.9913683533668518
86,The ORGANIZATION however turned disarmed soldiers and civilians over to the partisan forces.,the organization made the organization a part of the organization s organization and the organization.,0.0004533270839601755
87,They vary in size but are usually not much larger than the areola.,they are usually the same as those that are in the other parts of the world.,0.0037944824434816837
88,The first eyeborg was created in England in by Adam Montandon in collaboration with colourblind artist Neil Harbisson.,the first british telescope was invented in in. it was first used in in by the british artist claude montour.,0.9674506783485413
89,PERSON had experienced PERSON s tardiness stage fright and inability to remember lines during production of The Seven Year Itch.,person s acting ability to portray person s illness was poor during the first half of the production s production.,0.9977327585220337
90,The translation table rules established in this fashion are flushed after a short period without new traffic refreshing their state.,in this case the text can be changed to a new form of text using the original text.,0.0002355903561692685
91,Chess boxing is a hybrid sport which combines the sport of boxing with games of chess in alternating rounds.,chess is a type of chess which consists of chess and chess chess.,0.9668856859207153
92,They are rebuilds with reconditioned engines of former Class NUMBER locomotives originally introduced in NUMBER.,the locomotives were modified in number and some of them were modified to meet the requirements of the new class numbers in number.,0.9991532564163208
93,His older brother died in and Charles Emmanuel then became heir apparent.,he died when king charles iv died and charles iii became king of piedmont.,0.9558162689208984
94,It is a successor to the famous World War II Jeep vehicle by way of the Willys civilian Jeep LRB CJ RRB in the s later produced by Kaiser Jeep and by American Motors LRB AMC RRB.,the minibus is a type of minivan that was built by the british company bru.,0.9948421120643616
95,PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American politician and jurist.,person lrb born february number number in location location rrb was an american politician and civil rights activist.,0.994318425655365
96,PERSON illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so left his partner PERSON.,he tried to escape but he turned up and tried to get back to the organization but he failed.,0.9682725071907043
97,For example some animals can be entrained to a hour day but they can not be entrained to a hour day.,a horse can be trained to do this task if a person is able to do it.,0.0026791358832269907
98,Pooh admits that this may happen but asks her to think about what will happen to Michael if she does n t tell.,he says that he will not tell him if he does not know how to do it.,0.0013146181590855122
99,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,in the book the princeton princeton princeton university studies lrb published in.,0.7637258768081665
100,Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,the album is a hard rock rock album by american hard rock band kiss. it was released in.,0.5936118364334106
101,The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,it was also known as the incan plateau. this is because it was one of the most important centers of chola culture.,0.24059200286865234
102,PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,in the middle of the century person became the symbol of the light and the light of the sun.,0.0015070446534082294
103,There is a lot of data O. that will take up a lot of space.,it has a large area of a lot of space to do it.,0.8724461793899536
104,Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,it is bordered by los angeles california and los angeles los angeles.,0.0941917896270752
105,PERSON the protagonist of her novel was a bohemian.,person s novel person lrb number rrb was a book by person.,0.012176111340522766
106,Karl Marginson,it has a record of sales of.,0.000585159461479634
107,Perm LRB Gramota.,it is located in the central part of moscow oblast.,0.0008688691887073219
108,After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,she also helped help the children of the homeless.,0.002335401950404048
109,His famous setting of It was a lover and his lass from As You Like It has never been established as having been used in a performance of Shakespeare s play though the possibility that it was is obvious.,it was written by shakespeare and shakespeare who wrote the play.,0.0030607604421675205
110,A derived binary relation between two sets is the subset relation also called set inclusion.,if a set of sets of set sets is not a subset of the same set.,0.0037633622996509075
111,Asperger syndrome is also called Asperger s syndrome LRB AS RRB Asperger LRB or Asperger s RRB disorder LRB AD RRB or just Asperger s.,the person syndrome is a disease that can be caused by cold or mildness. it is also known as shock syndrome.,0.2517704665660858
112,Oulens sous Echallens,it was built by person and person of location and person.,0.0003508160007186234
113,As of Jyv skyl had a population of.,it is found in the municipality of leila county.,0.0038638070691376925
114,Barbara Pierce Bush was born at Baylor University Medical Center in Dallas Texas.,she was born in los angeles california in.,0.0002701849152799696
115,He won only games while appearing in out of Boston s games which was the only time he missed games as a member of the Bruins.,he won the gold medal in the team tournament.,0.7532251477241516
116,The memorial is managed by the ORGANIZATION which was established as per the Jallianwala Bagh National Memorial Act passed by the Government of LOCATION in NUMBER.,it was started in number by the indian government in location. it was declared a national heritage site in number.,0.008900620974600315
117,Lourmarin is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,it is found in the region provence alpes c te d azur in the location department in the south of location.,0.868924081325531
118,It lies west southwest of Bristol north of Plymouth and northwest of the county town of Exeter.,it is found in the south west of the county and south east of tartu.,0.9910107851028442
119,The four yellow arrows symbolize the native nations of LOCATION whereas their pointing into the four cardinal directions of the compass stands for the centralized emanating political power of LOCATION as the capital of the country.,the red deer lrb red deer rrb is the symbol of the indian nation of location.,0.14982445538043976
120,After the fall of Saipan the Japanese high command predicted that the Allies would try to capture the Philippines which were strategically important because of their location between the oilfields of Southeast Asia and Japan.,the japanese navy had to take control of the area around the coast of the location to protect the japanese military forces.,0.03379201143980026
121,Aquincum originally a ORGANIZATION settlement was the direct ancestor of LOCATION becoming the Roman capital of LOCATION.,person lrb number m rrb is a mountain and is the highest mountain in location location.,0.0014287165831774473
122,When the academy was founded the ballroom was the biggest room in Stockholm that could be heated and thus used in the winter so the king asked if he could borrow it.,it was built in the middle of the winter olympics. it was the biggest room in the world.,0.8243240714073181
123,Re runs still air on ORGANIZATION and The Comedy Network in LOCATION ORGANIZATION in the LOCATION.,he has also been featured in several video games including the simpsons video game series.,0.0027201471384614706
124,The White Nights Festival in LOCATION LOCATION is an annual international arts festival during the season of the midnight sun.,many of the musicians of many countries have also performed and perform live with them.,0.0015483311144635081
125,ORGANIZATION LRB pronounced AZ har the Noble Azhar RRB in LOCATION founded in NUMBER is the chief centre of Arabic literature and Sunni Islamic learning in the world and the world s second oldest surviving degree granting university.,the organization lrb arabic rrb is the oldest university in location. it is one of the oldest and oldest in the location.,0.8886454701423645
126,Two years later in NUMBER a combination of the physical standard from the ORGANIZATION of LOCATION and the ability standard from the ORGANIZATION led to the English Springer Spaniel breed being officially recognized by the ORGANIZATION.,the dog is a breed of dog that is used to hunt dogs.,0.0004557909560389817
127,In probability theory and statistics the normal distribution or Gaussian distribution is an absolutely continuous probability distribution whose cumulants of all orders above two are zero.,the distribution of the distributions of distributions is known as the density of the distribution.,0.0010135226184502244
128,Survivor Africa is the third season of the United States reality show Survivor.,a second season of the show was released on april and was first broadcast on january.,0.000757125613745302
129,Dracula is an epistolary novel written as a collection of realistic but completely fictional diary entries telegrams letters ship s logs and newspaper clippings all of which added a level of detailed realism to his story a skill he developed as a newspaper writer.,the story is about a book written by person and person.,0.029406646266579628
130,These recent emigrants have most often fled to Australia Europe North America and Southeast Asia.,the east asia and central asia continued to expand eastwards into central asia and south asia.,0.00354557391256094
131,Ry tei are typically a place where high level business or political meetings can take place discreetly.,some people who do not go to public places are often often referred to as the most important places where people can go to.,0.00353174633346498
132,Walton decided to concentrate on the retail business instead of the shopping centers and opened larger stores which were called Walton s Family Center. ,he was born in the state of virginia in.,0.000170665152836591
133,At the same time the UKMET model had Tropical Depression Four E remaining offshore LOCATION.,the organization was set up in location in location location. it was a tropical depression on location.,0.9339744448661804
134,PERSON finished seventh although he was later disqualified for an underweight car.,person was not able to finish the race but he did try to make a start.,0.0297984778881073
135,Immediately after being recruited by the CIA he served as an officer in the United States Air Force.,references references references link link link references references,0.24095629155635834
136,It is contested at the end of November at LOCATION in LOCATION LOCATION at a distance of NUMBER meters LRB about miles RRB over the grass.,it is held every year in the location location.,0.01755509153008461
137,With Nick voted out the former La Mina tribe attempted to flip some of the Casaya tribe members.,in the tribal councils the tribal council voted to make the tribal members leave the tribe and make a few tribes leave.,0.977702260017395
138,In September of she released her second single Strong Woman which also a commercial success.,she also released a second album called the best of me.,0.000909087248146534
139,The complaint accuses him of defamation and inciting violence against an ethnic group.,the organization reports that some of the members of the organization have said that there is a conspiracy between the organization and the organization.,0.0013068289263173938
140,The history of Li vin begins very early.,it is found in the region pays de la loire in the location department in the west of location.,0.00036464788718149066
141,A few parties now appear to have a spambot capable of spamming wikis from several different wiki engines analogous to the submitter scripts for guestbooks and blogs.,the wiki has been used as a means of sharing a wiki which can be done without having to share wiki.,0.004127504304051399
142,On March Stallone saw the Muhammad Ali Chuck Wepner fight which inspired the foundation idea of Rocky.,he said that he wanted to play the basketball game and he wanted him to be a rock star.,0.0005740774795413017
143,Nagorny tried to come to her assistance he was roughly pushed back by one of the commisars... Baroness Sophie Buxhoeveden told of her sad last glimpse of Anastasia Once standing on some steps at the door of a house close by I saw a hand and a pink sleeved arm opening the topmost pane.,her mother got a letter from the tsar anastasia s wife to the tsar of vladimir who gave her a large picture of her mother.,0.0005150919896550477
144,Reigning as PERSON or PERSON under the regency of the Hereditary Prince of LOCATION until he came of age in NUMBER the new duke also continued to use his British title PERSON of LOCATION. As a result of PERSON fighting for LOCATION against the British in the First World War he was stripped of his British titles in NUMBER.,he was given the title king of location by king person in number but after his death person became king in number.,0.03466857969760895
145,Hoverflies are harmless to most other animals despite their mimicry of the black and yellow stripes of wasps which serves to ward off predators.,they are usually camouflaged because of their camouflage effects they are not immune to any light.,0.867802083492279
146,The town employs the Open Town Meeting form of government with a Town Manager and an elected member Board of Selectmen.,it was released on march number and released on september number number.,0.00018117261060979217
147,Designed as a ORGANIZATION test track in NUMBER by PERSON LOCATION is one of few circuits in the world to have a figure NUMBER layout with the back straight passing over the front section by means of an overpass.,it is a part of the circuit circuit circuit number number. it is one of the number number circuit in location.,0.03867429122328758
148,Some seedless plants can also be considered annuals even though they do not grow a flower.,a plant grows only once once and it can grow more than one year.,0.021968847140669823
149,In New Super Mario Bros. PERSON is the boss of the first world which features a battle similar to that of Super Mario Bros..,person is a super mario bros. voiced by person and person. they are the most famous super mario characters.,0.002085132757201791
150,However he was assigned to the minors and would never play an NHL game for the Seals and was dealt to the Boston Bruins mid way through the season.,he was also a major league baseball player with the tampa bay seals.,0.024511931464076042
151,In addition to thirty six novels Dick wrote approximately short stories many of which appeared in science fiction magazines.,he wrote many books and plays.,0.014769401401281357
152,The FSF is incorporated in Massachusetts USA.,it is easy to learn how to use the software such as javascript and javascript can be used.,0.00010299071436747909
153,ORGANIZATION are a professional English football club based in LOCATION in the LOCATION Borough of LOCATION.,location is a city of location in the location.,0.044671352952718735
154,Fumichon is a commune in the Calvados d partement in the LOCATION region of LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of france.,0.9978309273719788
155, LRB See also Separation of church and state and La cit. RRB ,the freedom of religion and religion is a law made by the state.,0.713187575340271
156,Sportswear or activewear is clothing including footwear worn for sport or physical exercise.,sports and sports include sports such as running and running.,0.9990928769111633
157,For his first wish PERSON asks to become a prince so he can marry PERSON.,person is married to princess person who is the only daughter of king person.,0.11638706177473068
158,These eventually became known as Articles of Agreement or the pirate s code.,the law of the knights of the bar is often referred to as the code of contract lrb or simply the rules of the law rrb.,0.3040705621242523
159,The tropics include all the areas on the LOCATION where the sun reaches a point directly overhead and a point directly underneath at least once during the solar year.,the sun at the top of the sky is visible from all over the world from the sun to the location.,0.9944315552711487
160,In the Malay language the tapir is commonly referred to as cipan tenuk or badak tampong.,it is also known as pasapuhan or pasuhan lrb pronounced as pasupak rrb or pasak or pasapoh or pasupuhan in indonesian.,0.551864743232727
161,Zeulenroda Triebes is a German town in the district of Greiz in the state of Thuringia.,it is found in the region provence alpes c te d azur in the location.,0.004729545209556818
162,He also sang for the character PERSON in the movie Corpse Bride.,person won the grammy award for best musical score for the theme theme from the film person.,0.1960715651512146
163, Morning Glory is a song by English rock band Oasis written by Noel Gallagher and which was released on the band s second album LRB What s the Story RRB Morning Glory ?,the song is one of the best known covers by the oasis and was written and produced by neil young.,0.9994693398475647
164,Over of its supermarkets are located in Iowa with additional stores in Colorado Illinois Kansas Minnesota Missouri Nebraska and South Dakota with expansion under way into Wisconsin.,it is located in the u. s. state of iowa in the states of iowa and iowa.,0.20031408965587616
165,Real Madrid Club de F tbol LRB Royal Madrid Football Club RRB commonly known as Real Madrid is a professional football club based in Madrid Spain.,it is a football club which plays in the spanish football league.,0.9989925622940063
166,The rear treatment leaves the engine totally exposed to aid in cooling.,the engine changes from the front engine to the rear.,0.00686638755723834
167,Because it is located east of the LOCATION the rain bearing westerly winds deposit rain and snow on the mountains leaving the Monaro region in a rain shadow.,the location is very close to the location due to the high winds of the location and the high pressure in the location.,0.9652099013328552
168,In general cultured pearls are less valuable than natural pearls whereas imitation pearls almost have no value.,the first fruit is made into a soft paste that can be made into one piece of cloth.,9.140777547145262e-05
169,The name Brig is derived from Briva or bridge. ,the name is derived from the roman word colossus lrb or burrus rrb.,0.8910261392593384
170,NUMBER PERSON is a large main belt asteroid.,person is a large asteroid and is a big belt asteroid.,0.4950016736984253
171,They have the ability to keep a second embryo in a state of diapause while the first embryo is growing.,when the embryo is born the embryo becomes a full member of the mother.,0.9663244485855103
172,Duke Nukem NUMBER LRB Xbox Live RRB. The game was released on September NUMBER NUMBER for Xbox Live.,the game has been released since number and has also been sold for over number million copies.,0.02596280165016651
173,The permanent prayer leader LRB imam RRB must be a free honest man and is authoritative in religious matters.,the imam is the head of the mosque.,0.12322062999010086
174,Within a year s stretch Linkin Park had performed at over concerts.,in the summer of number there were concerts in location and in location.,0.0025729963090270758
175,Written by Knowles Pharrell Williams and Chad Hugo and released as a single in June it missed the Billboard Hot but managed to peak at number eleven on Billboards Hot Dance Club Play chart.,it was first released in the united kingdom on june and was first listed on the billboard chart on march number.,0.9156383275985718
176,It is NUMBER kilometers from the opposite terminus of the Minatomirai Line at LOCATION.,the organization lrb rrb is a train operating place located in location location.,0.0010477234609425068
177,Jos Mendon a dos PERSON simply known as Dequinha LRB born March NUMBER NUMBER in Mossor RN RRB was a Brazilian footballer.,person lrb born number march number rrb is a former brazilian football player.,0.9989567995071411
178,The planet is named after Venus the Roman goddess of love.,they were named after the goddess of saturn and saturn.,0.6503238081932068
179,This may be due to a number of causes.,the green algae lrb o o rrb can also be found in the green green algae and green algae like green algae rrb but they can not burn in the environment.,0.9502092599868774
180,The channel s first broadcasting day aired on April.,it was broadcast on the channel on monday april.,0.9763054847717285
