,source_sentence,simplified_sentence,dae_score_pred
51,LOCATION is a chemical element with the symbol Sg and atomic number NUMBER.,it has the atomic number number. it has number atomic number.,0.06994651257991791
52, There is her little Balochi style face with pouting lips and insolent look in the eyes.,she is noted for her fearlessness in acting at the end of the film.,0.00016172222967725247
53,For example if the frequency of an allele is in a given population then among population members one in five chromosomes will carry that allele.,at this point it is possible that the genetic diversity of a species is not possible to be observed at all. at the same time it is not likely that the population should be stable.,0.002729136496782303
54,A thermodynamic cycle consists of a series of thermodynamic processes transferring heat and work while varying pressure temperature and other state variables eventually returning a system to its initial state.,thermodynamic equilibrium is a process where the system is stored at a specific time as the current of a system is controlled by a system of chemical reactions.,0.6378592252731323
55,Her real name was Maria Jansson but she is known in history as Kisamor LRB The Mother in Kisa RRB after the place were she worked.,she is the name of another swedish actress. she was one of the most popular members of the rucker dynasty.,0.35016608238220215
56,She later held the title of Duchess of Teck by marriage.,the duke of duke duke duke teck was given the title duke of tortow.,0.9696899056434631
57,Texas A M University often referred to as A M or TAMU is a coeducational public research university located in College Station Texas. It is the flagship institution of the Texas A M University System.,university of texas is a public university in texas in the united states.,0.9622963070869446
58,Dikes are mostly built using locally available materials and each has its own risk factor sand is prone to collapse due to oversaturation by water while dry peat is lighter than water making the barrier potentially unstable in very dry seasons.,location sandboxes are likely to be used for sand storage.,0.3043665885925293
59,Italy purchased the city in and made Mogadishu the capital of Italian Somaliland.,the city became the capital of the somalimachist dynasty in italy after the fall of mozzara in.,0.9990687370300293
60,Maquoketa LRB RRB is a city in Jackson county in the U.S. state of Iowa.,iowa is a city of iowa in the united states. it is the capital of the iowa country.,0.668792724609375
61,Many civilians and military officers living or stationed in LOCATION and the LOCATION moved to LOCATION LOCATION and other cities of LOCATION LOCATION and LOCATION as well as LOCATION.,many parts of location and other parts of the location including location and location were taken to the location and the location.,0.985425591468811
62,Billericay LRB RRB is a small commuter town in Essex England with a population of.,the town is located in the province of location.,0.0016147126443684101
63,PERSON LRB b. ORGANIZATION NUMBER November NUMBER d. LOCATION NUMBER July NUMBER RRB was a famous german composer and organist.,person lrb born person november number number died location number december number number rrb was a german organist and organist.,0.7231885194778442
64,Kluisbergen is a municipality located in the Belgian province of East Flanders.,it is located at the north east of the city of location.,0.0009327544248662889
65,Ian Russell McEwan CBE FRSA FRSL LRB born June RRB is an English novelist and screenwriter and one of Britain s most highly regarded writers.,james mcneill lrb born july rrb is a british writer who is best known for his books about the family and the history of the scottish family.,0.9986249804496765
66,Ultratop is the official Belgian record charts.,the ultratop chart is the official chart of the belgian language country chart.,0.4738529324531555
67,The Best Buy version of the album contains two bonus tracks Hold On and an acoustic demo of Hate LRB I Really Do n t Like You RRB.,the album also has a cover of the song lrb o rrb lrb rrb and a cover rrb.,0.31644660234451294
68,This warning was discontinued within NUMBER hours.,pred,0.0
69,It is the home of the Earl and Countess of Strathmore and Kinghorne and is open to the public.,the earl of earldon is the name and the seat of the earl s earl of location and the earldom of location.,0.6156948804855347
70,Electronic gear used by audiophiles can be bought at specialist shops and websites.,websites websites websites website websites websites of websites,0.031192541122436523
71,The Rocker is a comedy starring Rainn Wilson Josh Gad Teddy Geiger Emma Stone Christina Applegate and Jason Sudeikis.,the cast was cast by person.,0.0005974483792670071
72,To the south of LOCATION are the LOCATION and the You LOCATION.,the location and location are located in location location location. there are two springs near location.,0.5529800057411194
73,After the death of the child king Baldwin V his mother succeeds him as Sibylla of Jerusalem and appoints her disfavoured husband Guy de Lusignan king consort.,david i of jerusalem lrb died rrb,0.003804811043664813
74,Most commonly nihilism is presented in the form of existential nihilism which argues that life is without objective meaning purpose or intrinsic value.,the word god is also used to mean something that is not thought of as spiritual or spiritually as an idea of god or god or something else else than spiritualism.,0.19773881137371063
75,Marie Antoinette LRB pronounced RRB LRB Vienna November Paris October RRB was an Archduchess of Austria and Queen of France and of Navarre.,joan of austria lrb born april rrb was a french empress of the netherlands and queen consort of france.,0.9999204874038696
76,The ORGANIZATION is open to the public.,the hall is kept in the house.,0.0022232988849282265
77,Cheese is produced throughout the world in wide ranging flavors textures and forms.,variety of cheeses include cheese variety cheese and cheese.,0.4725900888442993
78,Outward appearance Throughout the series Harry is described as sporting his father s perpetually untidy black hair his mother s bright green eyes and a lightning bolt shaped scar on his forehead.,he is best known for his appearance in the dark lord s dark lord and his short haircut in his best friend harry potter and his first appearance in his own book dark days in the series.,0.9673541188240051
79,Billboard LRB Positive RRB link,the album was released in may and was released june in the united states on june in may.,0.01764311082661152
80,he did his Phd in london. RRB ,the department of environment lrb renewable energy department of energy rrb,0.08538959920406342
81,NUMBER ndash PERSON French painter and graphic artist LRB d. NUMBER RRB ,person lrb number number rrb was a painter and painter.,0.6316470503807068
82,No songs from the album have ever been performed live by Pink Floyd since although Roger Waters has played a number of the songs live on all of his subsequent solo tours starting with his very first such tour promoting The Pros and Cons of Hitchhiking in.,the song has been performed live by many of the band s band s albums. it has been covered by several of the bands who have ever done so.,0.05218854546546936
83,He then attended the Methodist affiliated Boston University earning an A.B. in and went on to graduate from Boston University School of Law in.,in bates was elected governor from to.,0.0002748883271124214
84,It is the band s only album produced by Rick Rubin.,the epistle to the hip hop group is the second album by the american heavy metal band coldplay.,0.007693552877753973
85,The dealer shuffles the cards the player on the chair to their right cuts and the dealer deals the appropriate number of cards to the players one at a time beginning with the player to their left.,the player is dealt with a card and then then put it to the deck. the cards are dealt to the player.,0.9410387277603149
86,The ORGANIZATION however turned disarmed soldiers and civilians over to the partisan forces.,the organization was given over to the organization in number and they were sent to the location.,0.06143758445978165
87,They vary in size but are usually not much larger than the areola.,they are usually smaller than the rest of the species but are not the same as the rest.,0.9990988969802856
88,The first eyeborg was created in England in by Adam Montandon in collaboration with colourblind artist Neil Harbisson.,the first image was taken by neil neil neilson in the uk in at the age of.,0.5372053980827332
89,PERSON had experienced PERSON s tardiness stage fright and inability to remember lines during production of The Seven Year Itch.,person s injury was one of the worst episodes of the series s history. it was written out of the script for the episode number days after person was ill.,0.006794603541493416
90,The translation table rules established in this fashion are flushed after a short period without new traffic refreshing their state.,the rules are changed from the original state in the present format but there are changes to the previous rules.,0.0010036021703854203
91,Chess boxing is a hybrid sport which combines the sport of boxing with games of chess in alternating rounds.,boxing is a sport that consists of boxing boxing boxing and boxing boxing.,0.9840444326400757
92,They are rebuilds with reconditioned engines of former Class NUMBER locomotives originally introduced in NUMBER.,they are now used by older locomotives from number to number with new engines.,0.9993476867675781
93,His older brother died in and Charles Emmanuel then became heir apparent.,the prince of savoy became king when charles vii died and his brother charles vii was the heir to charles vii.,0.9996238350868225
94,It is a successor to the famous World War II Jeep vehicle by way of the Willys civilian Jeep LRB CJ RRB in the s later produced by Kaiser Jeep and by American Motors LRB AMC RRB.,the mbb is a type of truck that is used by the british army since the world war ii.,0.9996685981750488
95,PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American politician and jurist.,person lrb september number number february number number rrb was an american politician and politician.,0.8826540112495422
96,PERSON illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so left his partner PERSON.,person then chose person to be the analyst for the organization and then he chose person as the replacement for person who was eliminated from the organization.,0.9983851909637451
97,For example some animals can be entrained to a hour day but they can not be entrained to a hour day.,they can be able to travel by air to the outside if they can get to a city where people can travel.,0.0004384588391985744
98,Pooh admits that this may happen but asks her to think about what will happen to Michael if she does n t tell.,he says that his parents have decided to leave her because she wants to know if if he does not think it will would not happen.,0.9883317351341248
99,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,in the u. s. library lrb o. rrb the yale university s public policy and public policy lrb the public policy of the american public in the s.,0.26548177003860474
100,Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,the band is the second album by the american hard rock hard rock heavy metal band kiss.,0.995782196521759
101,The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,it was first found in the mayan cities of azad and azad in the region of azraz.,0.07865974307060242
102,PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,the sun was the symbol of the people of the world. the sun came through the sky.,0.005831943359225988
103,There is a lot of data O. that will take up a lot of space.,there is a lot of information about the spacetime and it can be used for much more than one year.,0.9996423721313477
104,Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,los angeles county is a city of los angeles california.,0.6282098889350891
105,PERSON the protagonist of her novel was a bohemian.,person was a bohemian. person was the author of the novel person.,0.11084860563278198
106,Karl Marginson,it is located in the belgian province of gue de france.,0.0005096917157061398
107,Perm LRB Gramota.,it was dropped from the ruhr region in december.,0.00015425817400682718
108,After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,she helped the organization to build the railroad and helped help the organization.,0.006120559759438038
109,His famous setting of It was a lover and his lass from As You Like It has never been established as having been used in a performance of Shakespeare s play though the possibility that it was is obvious.,he wrote a poem for the chorus and shakespeare s love for her. it was a poem from shakespeare s father and shakespeare.,0.9991719722747803
110,A derived binary relation between two sets is the subset relation also called set inclusion.,a group of binary sets is a set of binary binary binary relations.,0.003791706170886755
111,Asperger syndrome is also called Asperger s syndrome LRB AS RRB Asperger LRB or Asperger s RRB disorder LRB AD RRB or just Asperger s.,asperger is still alive as a result of her being transcers as an aviangerger once had an als syndrome.,0.025054704397916794
112,Oulens sous Echallens,pinguiot potocie potoc pot pottchie potot pott potok pott.,0.022250203415751457
113,As of Jyv skyl had a population of.,there are people who live there in the town.,0.0015064143808558583
114,Barbara Pierce Bush was born at Baylor University Medical Center in Dallas Texas.,houston medical center was the first hospital in houston texas. it was built in by houston baptist university in houston.,0.0055711353197693825
115,He won only games while appearing in out of Boston s games which was the only time he missed games as a member of the Bruins.,in the final game he lost.,0.9954481720924377
116,The memorial is managed by the ORGANIZATION which was established as per the Jallianwala Bagh National Memorial Act passed by the Government of LOCATION in NUMBER.,the jalalabad division was established in by the government of pakistan during the partition of india. it was officially declared as the national library of india in number.,0.14134496450424194
117,Lourmarin is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,person is a commune of number people lrb number rrb. it is located in the region provence alpes c te d azur in the location department in the south of location.,0.9964238405227661
118,It lies west southwest of Bristol north of Plymouth and northwest of the county town of Exeter.,it is located about miles lrb km rrb east of bathshire. it is about miles west of plymouth.,0.8544018268585205
119,The four yellow arrows symbolize the native nations of LOCATION whereas their pointing into the four cardinal directions of the compass stands for the centralized emanating political power of LOCATION as the capital of the country.,the yellowbacks are the members of the organization of the location.,0.007733229082077742
120,After the fall of Saipan the Japanese high command predicted that the Allies would try to capture the Philippines which were strategically important because of their location between the oilfields of Southeast Asia and Japan.,the japanese navy and the japanese forces in the southern part of the pacific ocean and the southern portion of the japanese empire were attacked by the japanese naval forces.,0.05900263786315918
121,Aquincum originally a ORGANIZATION settlement was the direct ancestor of LOCATION becoming the Roman capital of LOCATION.,person lrb m rrb is the highest mountain at number m lrb ft rrb.,0.013070118613541126
122,When the academy was founded the ballroom was the biggest room in Stockholm that could be heated and thus used in the winter so the king asked if he could borrow it.,in the summer the hall was given to the king in the city of stockholm. it was the biggest room in stockholm.,0.9997763633728027
123,Re runs still air on ORGANIZATION and The Comedy Network in LOCATION ORGANIZATION in the LOCATION.,references references references websites websites website references references,0.6055915355682373
124,The White Nights Festival in LOCATION LOCATION is an annual international arts festival during the season of the midnight sun.,famous russian musicians have also performed at various different events such as the russian academy of culture and the russian philharmonic.,0.03820928558707237
125,ORGANIZATION LRB pronounced AZ har the Noble Azhar RRB in LOCATION founded in NUMBER is the chief centre of Arabic literature and Sunni Islamic learning in the world and the world s second oldest surviving degree granting university.,it is one of the oldest islamic schools in location and the oldest one in location. it was founded in number in the middle east of location lrb arabic rrb.,0.7849527597427368
126,Two years later in NUMBER a combination of the physical standard from the ORGANIZATION of LOCATION and the ability standard from the ORGANIZATION led to the English Springer Spaniel breed being officially recognized by the ORGANIZATION.,the dog is a breed of dog that breeds to hunt dogs. it is known to be the dog to dog dogs.,0.006923885550349951
127,In probability theory and statistics the normal distribution or Gaussian distribution is an absolutely continuous probability distribution whose cumulants of all orders above two are zero.,the average normal normal distribution of a normal distribution is known as normal distribution.,0.049996282905340195
128,Survivor Africa is the third season of the United States reality show Survivor.,the first episode was a short talk show with the main cast and two new episodes of the show.,0.00017333414871245623
129,Dracula is an epistolary novel written as a collection of realistic but completely fictional diary entries telegrams letters ship s logs and newspaper clippings all of which added a level of detailed realism to his story a skill he developed as a newspaper writer.,the book has been edited and edited by many authors including person and person who wrote a short story about the characters and letters.,0.019475718960165977
130,These recent emigrants have most often fled to Australia Europe North America and Southeast Asia.,some of the north central and south central asia were expelled from central asia by the north and south of central asia.,0.9376044869422913
131,Ry tei are typically a place where high level business or political meetings can take place discreetly.,many events are held in location or in different places. this is often done at large events where important events are done.,0.03678513690829277
132,Walton decided to concentrate on the retail business instead of the shopping centers and opened larger stores which were called Walton s Family Center. ,he was the youngest child in the family and is the youngest member of the family family family. he was born in new york city in.,0.0016298051923513412
133,At the same time the UKMET model had Tropical Depression Four E remaining offshore LOCATION.,the location was also forecasted to be the strongest cyclone on the location.,0.004182890988886356
134,PERSON finished seventh although he was later disqualified for an underweight car.,person was not allowed to finish the race so he did not finish.,0.017976954579353333
135,Immediately after being recruited by the CIA he served as an officer in the United States Air Force.,references references references websites website references references.,0.00880174059420824
136,It is contested at the end of November at LOCATION in LOCATION LOCATION at a distance of NUMBER meters LRB about miles RRB over the grass.,it is held in the location in the summer months of june.,0.0021244336385279894
137,With Nick voted out the former La Mina tribe attempted to flip some of the Casaya tribe members.,after the sale of the casa casa casalia casa casa did not want to leave the island without her.,0.0019585639238357544
138,In September of she released her second single Strong Woman which also a commercial success.,in april she released a new album called strong strong.,0.004910642746835947
139,The complaint accuses him of defamation and inciting violence against an ethnic group.,the organization accuses the organization and his followers against the organization s members.,0.15244153141975403
140,The history of Li vin begins very early.,it is found in the region pays de la loire in the location department in the west of location.,0.00036464788718149066
141,A few parties now appear to have a spambot capable of spamming wikis from several different wiki engines analogous to the submitter scripts for guestbooks and blogs.,a wiki has a number of different types of wiki wiki that can be found anywhere. there are many other wiki sites.,0.0012262832606211305
142,On March Stallone saw the Muhammad Ali Chuck Wepner fight which inspired the foundation idea of Rocky.,he said that he was watching chuck norris from the movie chuck norris. chuck norris said that chuck norris was the reason why chuck norris went to chuck norris in.,0.23226918280124664
143,Nagorny tried to come to her assistance he was roughly pushed back by one of the commisars... Baroness Sophie Buxhoeveden told of her sad last glimpse of Anastasia Once standing on some steps at the door of a house close by I saw a hand and a pink sleeved arm opening the topmost pane.,during her stay in the u. s. she said that she wanted to go home to her mother lrb mother rrb to look for a little bit bit more sharp than a few inches rrb.,0.0003085070929955691
144,Reigning as PERSON or PERSON under the regency of the Hereditary Prince of LOCATION until he came of age in NUMBER the new duke also continued to use his British title PERSON of LOCATION. As a result of PERSON fighting for LOCATION against the British in the First World War he was stripped of his British titles in NUMBER.,in number person became king of location after his father person died and he was given the title prince of location for his life in number.,0.997390627861023
145,Hoverflies are harmless to most other animals despite their mimicry of the black and yellow stripes of wasps which serves to ward off predators.,they can also be seen as a threat to the wasps because they can not be seen from outside of the nest because they are attracted to wasps.,0.9937857985496521
146,The town employs the Open Town Meeting form of government with a Town Manager and an elected member Board of Selectmen.,open air open air lrb open rrb,0.008458670228719711
147,Designed as a ORGANIZATION test track in NUMBER by PERSON LOCATION is one of few circuits in the world to have a figure NUMBER layout with the back straight passing over the front section by means of an overpass.,organization is a car racing circuit that is in location location location. it is also one of number number number test tracks in location.,0.6873326301574707
148,Some seedless plants can also be considered annuals even though they do not grow a flower.,when the plants are fully grown they are not able to reproduce. they are still alive when they are grown.,0.07593779265880585
149,In New Super Mario Bros. PERSON is the boss of the first world which features a battle similar to that of Super Mario Bros..,the mario bros. s super mario world is a super mario super super mario mario world created by mario mario and mario z zoids.,0.5499753952026367
150,However he was assigned to the minors and would never play an NHL game for the Seals and was dealt to the Boston Bruins mid way through the season.,he went on to play for the pittsburgh pirates in the first half of the professional baseball league. he was traded to the boston stanley cup of the stanley cup in and played for the american league.,0.9167547225952148
151,In addition to thirty six novels Dick wrote approximately short stories many of which appeared in science fiction magazines.,he wrote several books about his stories.,0.00211114133708179
152,The FSF is incorporated in Massachusetts USA.,because of the lack of resources available to the users of the project is impossible to find a free software solution for the users without the support of the user.,0.0006218098569661379
153,ORGANIZATION are a professional English football club based in LOCATION in the LOCATION Borough of LOCATION.,location location location the location location is a location.,0.0024123205803334713
154,Fumichon is a commune in the Calvados d partement in the LOCATION region of LOCATION.,it is found in the region basse normandie in the calvados department in the northwest of location.,0.9961933493614197
155, LRB See also Separation of church and state and La cit. RRB ,religion religion religion is the religion of any religion.,0.003692780388519168
156,Sportswear or activewear is clothing including footwear worn for sport or physical exercise.,sports activities such as playing basketball or sports. during sports such as walking or walking.,0.15467487275600433
157,For his first wish PERSON asks to become a prince so he can marry PERSON.,person is married to the prince of location but the princess is not happy with him.,0.8464153409004211
158,These eventually became known as Articles of Agreement or the pirate s code.,the articles of the treaty were also known as the treaty of the free trade treaty.,0.4427098035812378
159,The tropics include all the areas on the LOCATION where the sun reaches a point directly overhead and a point directly underneath at least once during the solar year.,the highest elevation in the location is at the highest point in the world at the location.,0.0009027850464917719
160,In the Malay language the tapir is commonly referred to as cipan tenuk or badak tampong.,the sultan is also known as the sultan or kamuhang or kampong.,0.8954765200614929
161,Zeulenroda Triebes is a German town in the district of Greiz in the state of Thuringia.,it is found in the region aquitaine in the netherlands.,0.01830391027033329
162,He also sang for the character PERSON in the movie Corpse Bride.,the theme song was from the theme music video by the british band person.,0.00047318273573182523
163, Morning Glory is a song by English rock band Oasis written by Noel Gallagher and which was released on the band s second album LRB What s the Story RRB Morning Glory ?,the song was released on august by the gallagher brothers lrb o rrb.,0.997173011302948
164,Over of its supermarkets are located in Iowa with additional stores in Colorado Illinois Kansas Minnesota Missouri Nebraska and South Dakota with expansion under way into Wisconsin.,it is sold in all states in the united states and midwest in the u. s.. lrb in kansas rrb.,0.07078143954277039
165,Real Madrid Club de F tbol LRB Royal Madrid Football Club RRB commonly known as Real Madrid is a professional football club based in Madrid Spain.,f. c. lrb c. rrb is a football club which plays in location.,0.999727725982666
166,The rear treatment leaves the engine totally exposed to aid in cooling.,the engine does not turn the engine off when the engine changes to the left engine.,0.0003872993984259665
167,Because it is located east of the LOCATION the rain bearing westerly winds deposit rain and snow on the mountains leaving the Monaro region in a rain shadow.,the rainwater runoff from the location bring the rain across the location and the location to the north of location.,0.9672133326530457
168,In general cultured pearls are less valuable than natural pearls whereas imitation pearls almost have no value.,they are made of the same materials as the oysters that are used to make them into pastes.,0.0003612966975197196
169,The name Brig is derived from Briva or bridge. ,it is named after the brig brigard brigard bridge in english.,0.9268469214439392
